id,tweet,majority_label,label1,label2,label3
1340029911415877632,"""Merkel praises BioNTech scientists for their vaccine work, and other news from around the world."" by Christopher F. Schuetze, Mike Ives, Raphael Minder and Melissa Eddy via NYT https://t.co/svbKRupH4V",ProVax,ProVax,ProVax,ProVax
1326743065315352576,Super cool new work from @user describing the synthesis of disubstituted bibcyclopentanes as bioisosteres of ortho-/meta-substituted arenes. Cool new building blocks for medicinal chemists! https://t.co/1LPZ1sXxMf,Neutral,ProVax,Neutral,Neutral
1340336741773963264,"@user She is a hack-- Distribution of the vaccine began Dec. 14, 2020 in Michigan. As of Thursday Dec. 17, 2020 there were 84,825 COVID vaccine doses distributed across Michigan. As of Thursday, Dec. 17, 2020, there were 297 COVID vaccine enrolled sites in the state of Michigan",Neutral,Neutral,ProVax,Neutral
1311086646742396929,"@user panish flu Start of contagion: 1918 End of contagion: 1920, without medicine or treatment or vaccine, only face masks and distancing, the CCP VIRUS (covid-19) date of beginning November 2019 end of this is not known. REALLY science is out of date at 102 years and what is @user for",AntiVax,AntiVax,AntiVax,AntiVax
1279342990658428929,"Can someone please make vaccine for b--J--pee virus infected to the Indian democracy, constitution, history, culture, brotherhood, Unity in Diversity... #COVAXIN #COVID19 #coronavirus #india #riots #pogrom #massacre #lynchings",ProVax,ProVax,Neutral,ProVax
1301345458502197248,"Been thinking about this since August. Visions of the world/state once a vaccine is released + the world is COVID free. Summer 202X is going to be wild in terms of events, parties, and meetups.",ProVax,ProVax,Neutral,ProVax
1249984947055550464,@user Great to see so much dedication and efforts. So many vaccine in development. Hope we would see some breakthrough soon. Complete list of vaccine under development- https://t.co/nS1gQS5ziq #who #covid,ProVax,ProVax,ProVax,ProVax
1334710392036204547,@user Thank you @user & @user for this vaccine! Thank you @user & @user #WhiteHouse works 24/7/365 to #MAGA! @user has the leadership of @user with governor experience & @user with a business background honed in the city that never sleeps! #WinnersWin,ProVax,ProVax,ProVax,Neutral
1334600553071058944,This article creeped up on my timeline. Wish that I had read it earlier. It is informative and it's nice to know that there is some agreement to help lower-income countries gain quick and fair access to Covid-19 vaccines. The T&C's are worrying though 🤨🤨🤨,ProVax,ProVax,ProVax,ProVax
1329763940402860033,"@user Uniter Pfizer didn’t join Operation Warp Speed @user must sign off on transition to Joe Biden and Kamala Harris, so that we can get our infrastructure ready to handle their super-cooled vaccine. Otherwise rural counties will suffer more. #EmilyDoYourJob #TransitionToBiden",ProVax,ProVax,ProVax,AntiVax
1333229285524594691,You may not have the answers but asking the right questions about COVID-19 & the vaccines will awaken you,ProVax,ProVax,AntiVax,ProVax
1344708126239440897,"Some healthcare workers are refusing to take COVID-19 vaccine But i mean, can you blame them? https://t.co/E98rsQoFXI",AntiVax,AntiVax,AntiVax,AntiVax
1337604440182820865,Would you rather risk getting covid and infecting others who may die or get a vaccine?,ProVax,ProVax,ProVax,ProVax
1273702757308997634,"“You can’t put the genie back in the bottle” @user from @user explains during #TechUpTalks, in reference to the use of technologies in #healthcare that have come about due to #COVID19 - check out what she had to say https://t.co/OlRL45Kf0T #TechUpForWomen #WomenInTech https://t.co/74mxoVnfQw",Neutral,Neutral,Neutral,ProVax
1295477991582072832,"@user umm.. why might I not be interested in a bridge? I don't get the analogy...I am not buying the covid, suncream, sat fats, fluoride, vaccine, Statins etc.. scams but what is wrong with a nice bridge?",AntiVax,Neutral,AntiVax,AntiVax
1339981182054883328,I make a point to not check my work phone/email when I am not working...but I’m praying I’m get a Covid vaccine email so I’m making an exception.,ProVax,ProVax,ProVax,ProVax
1341508993328574467,I’d really bugs me when I see our politicians getting this COVID vaccine before most other people. I almost barfed when I saw our little bald-headed fat congressman Brady get the vaccine and that nit-wit congress-girl OCDC from NY get the shot!,ProVax,ProVax,ProVax,Neutral
1329425456563679240,First Doses of COVID-19 Vaccine to Be Available Within 24 Hours of FDA Green Light: Trump Admin https://t.co/aHXET2FOXl via @user,,Neutral,ProVax,AntiVax
1326211439753908226,"@user Maybe they had nothing to do with Trump administration, Trump provided money for them to research the vaccine 🤦‍♀️🤦‍♀️",ProVax,ProVax,ProVax,ProVax
1325823436594229248,Mad that Pfizer is just down the road. 😆 and everyone knows someone who works/has worked there over the years.,Neutral,Neutral,Neutral,Neutral
1325817811332177921,what are the chances Pfizer waited to release the trial results until after the election was decided?,Neutral,Neutral,Neutral,AntiVax
1334883872287453187,@user This is a very interesting thought! I have also heard on the radio how packages may be held up due to a COVID vaccine being shipped out as it would take priority. #MAVORG,Neutral,Neutral,ProVax,Neutral
1326344692066234368,@user Yup talked about Covid the vaccine bla bla bla didn’t mention the election really much at all.,Neutral,Neutral,Neutral,AntiVax
1324182968168898560,"@user The Sinola cartel and Pfizer agree with this aswell! Why hurt their profits is what i say, i mean yeah the government used drug control as an explicitly racist tool and lie about drugs constantly but im sure they were just wrong about weed. Just invested my money in Narcan stocks",Neutral,Neutral,AntiVax,Neutral
1289594097657737217,"Top #US infectious disease expert Anthony Fauci is ""cautiously optimistic"" that #vaccination against the #coronavirus will be a reality by the end of the year or by 2021 and places his doubts on those developed by #Russia and #China. #RussianVaccine #Careandwelfare #NewsUpdate",ProVax,ProVax,ProVax,ProVax
1331243622646341641,Every Indian is anxiously waiting for corona vaccine to come up in market only not to confine at home. #coronavirus,ProVax,ProVax,ProVax,ProVax
1243965182696660992,@user Ab wo ye vaccine use kr rhy Corona ae bachny k liye tabhi 😂😂dimag hily hue inky https://t.co/He1RXANvVS,Neutral,Neutral,Neutral,Neutral
1330581793117007877,@user Just keep quiet!.....U know him now because he was able to get out of that shithole called Abia state and Nigeria and made name for himself...We have young men and women with talents in Nigeria but their is no platform for them to showcase their talent.,Neutral,Neutral,Neutral,Neutral
1325835335868309504,"Remember, @user says the vaccine will be free. I’m curious how @user is going to rake in every cent possible. Because trust me, they aren’t doing all this out of kindness and concern. And 40 million doses by the end of the year. Who gets those. Sports stars? Congress?",AntiVax,ProVax,AntiVax,AntiVax
1343228041166794754,@user That's a rare and temporary side effect. Her fillers are inflamed. I was was vaccinated with the Pfizer vaccine 5 days ago. Not ome issue other than my arm was sore for one day.,ProVax,ProVax,ProVax,ProVax
1278823698141573120,@user There is no advancement or treatments or vaccines. There has never been a vaccine for prior Corona viruses. We'll likely hit 10% unemployment from that three months lockdown alone. Govt debt 50% of gdp. Figure the consequences of all of that on kaumātua. Let alone from years.,AntiVax,Neutral,AntiVax,AntiVax
1264481432153600000,"#ViaCombusta is a good time for MAKING CHARMS, and various other magical devices (SPELLS & MEDICINES) It’s a GREAT time to become an ALCHEMIST/ARMS MANUFACTURER ✈️ or PHARMACEUTICAL COMPANY🔬like @user #MoonInViaCombusta https://t.co/H2eJdbqGs9",Neutral,Neutral,Neutral,AntiVax
1339376052242669572,I think the supposed 83 million who vote for @user should take the Covid vaccine first. Then I will go. @user #Greekfacts #YouFirstMovment,AntiVax,AntiVax,AntiVax,AntiVax
1264106947285942274,"A leading American scientist William Haseltine, known for his contribution to fields like HIV/AIDS and cancer, warned on Thursday that a COVID-19 vaccine may never be found. What say..How to prepare ourselves. #SaturdayThoughts #vaccine #COVID19 https://t.co/nYDHQqHydi",Neutral,Neutral,Neutral,AntiVax
1343849007022530560,All those who refuse the covid vaccine must wear a star ⭐️ on a band around their arms,,Neutral,ProVax,AntiVax
1325795970119065600,"@user Nothing to do with Trump. Delete tweet, you look foolish.",Neutral,Neutral,ProVax,Neutral
1333623815591632897,@user what's your take on the pfizer and moderna initial vaccine data?,ProVax,ProVax,ProVax,Neutral
1310531842613735424,@user All countries think only india build vaccine so all people fight with corona virus but when that go in real life,Neutral,Neutral,Neutral,AntiVax
1241164006565515265,"There are really people out here trying to make money off the COVID-19 vaccine? Like how selfish can you be, WE ARE IN A TIME OF CRISIS AND YOU CAN ONLY THINK OF YOURSELF?? what a fucking world we live in dude",ProVax,ProVax,ProVax,AntiVax
1328771323812851713,"British Doctor Officially likens, taking new #CovidVaccine, with potentially getting hit by a bus, when walking the across the street. 👏👏👏",AntiVax,AntiVax,AntiVax,AntiVax
1326314720886992898,"@user The moronic things you have to believe to follow your logic are a) Trump is a Pfizer virologist or b) no other president would fund research to stop a once in a century pandemic. Judging from Trump’s incompetence in meeting the challenge otherwise, I’m not convinced of either.",AntiVax,Neutral,AntiVax,AntiVax
1325846293927788544,@user Y’all are going to go down in history as the party of projecting.,Neutral,Neutral,Neutral,Neutral
1326200753199837184,"@user Trump had nothing to do with the Pfizer vaccine. It was a completely commercial endeavor. Pfizer was not part of Trump's ""Warp Speed"" program, nor did they take any Federal money. Trump was not involved in the vaccine develpment in any way.",,Neutral,ProVax,AntiVax
1272871876163964928,@user Germany is only talking about Corona. Hardly any mentions on what is going on in the world. Where I live we have 0 cases and the cases are dropping and all news talks are about a possible second wave. Tourism after and work on the vaccine,,Neutral,ProVax,AntiVax
1329904833999081472,"New article by @user shows how strategic public diplomacy via leveraging opportunity of a COVID vaccine, renewed international exchange, a high-visibility anti-corruption initiative could send a powerful message about US values v. competitors https://t.co/3suTKKFUC1",Neutral,Neutral,Neutral,AntiVax
1335695236224397313,First batch of Pfizer Covid-19 jab is received by Croydon NHS vaccine hub as the UK rolls out the biggest mass immunisation programme in history via https://t.co/xPh3N33eGW https://t.co/Pmg1B9tw3Z,ProVax,ProVax,ProVax,ProVax
1340375387482845192,How does the vaccine work if there are multiple strains of COVID?,Neutral,Neutral,AntiVax,Neutral
1344386922005884935,"We're giving a huge Lakewest Assisted Living ""thank you"" to our healthcare partner Walgreens in administering the Pfizer-BioNTech COVID-19 vaccine to staff and residents. #GetVaccinated #VaccinateToStopTheSpread | https://t.co/NFVqh7OJIc https://t.co/8gr9gfAjM1",ProVax,ProVax,ProVax,ProVax
1328390159625195520,"@user We fund that; it’s our tax dollars. As we know, Trump pays very little in taxes (possibly legally but more probably he games valuations illegally). Also Pfizer wasn’t part of OWS.",Neutral,Neutral,Neutral,ProVax
1339379695482187781,#AmazingRace finale in New Orleans. Give me that sweet Pfizer potion https://t.co/zs3H8DtKM5,ProVax,ProVax,ProVax,ProVax
1332382666151309312,"@user That MAGA Forever is sick bro! Keep it goin... Walmart Costco Sam's club ain't never closed til antifa burnt em. Teacher's unions push covid fear. Covid enables the sewer rats in our gov't. We sick as hell. Trump IS the VACCINE, Y'all. Been that. Get grown and get ur knowledge up",AntiVax,AntiVax,AntiVax,AntiVax
1287898319327506434,idk why science hasnt found a vaccine for corona when theres literally thousands of sorority girls who are apparently immune to it,AntiVax,AntiVax,AntiVax,AntiVax
1247305016144048128,"@user I have no idea who goes through my suburb. I don’t really care. Cv19 is out there. We’re all going to get it, or a vaccine (12-24 months away). Tourist towns will be destitute by then. We aren’t trying to avoid covid at all cost, just slow it. No harm in time at holiday house.",ProVax,ProVax,ProVax,AntiVax
1335308785217384455,Lawd: MIT Study: Covid-19 Vaccines Less Effective For Blacks & Asians!! - MTO News https://t.co/neQ3GYBYoS,Neutral,Neutral,Neutral,Neutral
1257227855278346240,@user I don't understand what she's looking at. I am genuinely interested in what it is. I know there are many many different corona viruses. Is this a patent for a vaccine?,Neutral,ProVax,Neutral,Neutral
1344726531667603458,@user Didn't he wait in line to get covid vaccine while in Florida?? figured he'd be the first in line with his beach chair and cell phone to tweet out his front row view of another super spreader.,,Neutral,ProVax,AntiVax
1254173626259079173,@user I honestly feel the death is due to something else. Not Covid 19. But it will be attributed to Covid 19 for sure. So we won't even be able to say no to Vaccine,AntiVax,AntiVax,AntiVax,AntiVax
1338879005135519744,@user I agree 100% in concept Problem is best case estimates are suggesting 100mm doses by the spring here in the US. Pretty sure Pfizer projecting being able to distro 25mm doses by EOY & everyone need 2 doses if I'm not mistaken Scale seems like it might be tough in time for WSOP,ProVax,Neutral,ProVax,ProVax
1304871530992603136,"COVID Restrictions, Mandatory Vaccines Outlawed By Common Law Assembly https://t.co/4uPGcNIy19 Common Law in CA? How? #RecallGavinNewsome ...",Neutral,Neutral,AntiVax,Neutral
1338988905593511936,@user What are the plans for the rollout of the Moderna vaccine to the general public in Canada ? I understand the first batch going to territories & Northern communities.,Neutral,Neutral,ProVax,Neutral
1339672540382302208,@user There has to be someone at @user that can make an executive decision. Call @user He'll have an answer for you in an hour.,Neutral,Neutral,ProVax,Neutral
1315763617258598401,@user Eric Trump thinks President PussyGrabber took a COVID vaccine. #215KDeadAmericans,Neutral,Neutral,ProVax,Neutral
1326031214759784450,@user Time to wear mask shall be over soon. Pfizer has best shot at Vaccine. https://t.co/Zd3epklUzX,ProVax,ProVax,ProVax,ProVax
1253936863720738816,"@user That’s not true. The oxford professor states there are a few strains but essential it is not mutating and they seem confident a vaccine can cover it. The difference in the strains is minuscule as to be ignored, essentially it’s the same virus.",ProVax,ProVax,ProVax,ProVax
1331889620280373249,These are unprecedented times that require unprecedented efforts. You must know your part and play it. #COVIDSecondWave #COVID19 #CovidVaccine #COVID https://t.co/PFHM4mHvEd,ProVax,ProVax,ProVax,ProVax
1328148462047735810,@user You did as much for SpaceX and NASA as you did for Pfizer.,Neutral,ProVax,Neutral,Neutral
1335733301856890885,@user Waiting to hear someone anyone on mainstream kids media mention it Incarcerated men and women in the conversation about vaccines and covid. They can't Social distance They are at the mercy of staff that come in and out of the facility. They are a forgotten population,,Neutral,ProVax,AntiVax
1329141579915829248,Nov.17th Newsletter by @user - Diplomacy Behind China and Russia's Vaccines; - People in China Rush for Unproven Vaccine Shots; - Covid and America’s Lead Over China; - Japan & Australia Reach Security Pact; - and more Subscribe: https://t.co/ETgA7xjEfc,AntiVax,Neutral,AntiVax,AntiVax
1339582188912840704,"Amazed by all the partners working together to ensure Covid vaccines make it into the right hands, in a timely way. Inspired by this historical teamwork.",ProVax,ProVax,ProVax,ProVax
1341907837061115904,This week's #ReNewHouston in Thursday's @user New nurses administer first doses of COVID-19 vaccine at St. Luke’s https://t.co/50Dl79bgf3 ✍️: @user 📸: @user https://t.co/HxCkJo42yV,ProVax,ProVax,ProVax,ProVax
1261048523274977281,"Join the Movement #GlobalCall4Water Until there is a vaccine or treatment for #COVID19, there is no better cure than prevention. Water, sanitation & hand hygiene, together with physical distancing, are central to preventing the spread of COVID-19 @user https://t.co/Pt1NnDsgK6",ProVax,ProVax,ProVax,ProVax
1327642719318142982,@user The company CureVac is also working on a vaccine which may not require the arctic temperatures as Pfizer/BioNtech's vaccine for transport. CureVac's stock price took a big jump after it announced its findings.,ProVax,ProVax,Neutral,ProVax
1285250349549355008,"@user Great news... This not so much, Wancock, you absolute melt... https://t.co/QQePHRb12W",Neutral,Neutral,Neutral,Neutral
1326585302643859456,"@user In a miracle of modern science and in well under a year an ointment has been developed for this very annoying irritation, insider experts admitted that the ointment was developed in tandem with the Covid vaccine, hence the unbelievably meteoric pace in development of both... 😉",ProVax,ProVax,ProVax,ProVax
1293152315139149829,"@user My whole family has been vaccinate & gets the flu shot every year. I wouldn't get the Covid vaccine because science & facts have been constantly censored, silenced & denigrated. Telling Trump what he wants to hear is the only thing that survives. I don't trust them.",AntiVax,AntiVax,AntiVax,Neutral
1250482563443015680,@user The coonery is real during covid-19. They probably thought he was getting the vaccine and got the #Kanye,Neutral,Neutral,Neutral,AntiVax
1247068144516190208,Wait. What? Pastor Chris is leading prayers against the development of a COVID-19 vaccine? 🥺😮😳,,AntiVax,Neutral,ProVax
1329040603129253890,@user Pfizer has paid billions due to side effects they claimed wouldn’t happen,AntiVax,AntiVax,AntiVax,AntiVax
1238292859763273730,Some times I wonder if anti-vaxxers are claiming the Corona virus comes from vaccines,ProVax,ProVax,Neutral,ProVax
1327201586066698247,Good morning #Manchester stay safe and keep cleaning (or we can) 😊 #COVID19 #BeSafeOutThere #CovidVaccine https://t.co/L6teHlXskB,ProVax,ProVax,Neutral,ProVax
1331454142166941696,"I love science, so even though I cannot personally receive a covid vaccine for medical reasons, I’m still rooting for it :) please work 🤞🏻",ProVax,ProVax,ProVax,ProVax
1313212353169690625,"@user You can't control a virus. You must develop an immunity, or a vaccine. Ex: polio virus still infects people in undeveloped countries. Many have been infected w/COVID in cities bc most buildings have central heat & AC--1 unit for the building that pumps air through all units.😷🌺",ProVax,ProVax,ProVax,ProVax
1318287929542955008,"Covid vaccine will not be available in UK until spring, says Vallance https://t.co/SRVYq8YE2Z",Neutral,Neutral,Neutral,Neutral
1327366632663113729,The Trump Administration is once again claiming credit for Pfizer’s promising COVID-19 #vaccine. Despite #Pfizer not being a part of the government’s Operation Warp Speed program. Is it accurate for the government to claim success? @user #CatoCOVID https://t.co/qN2PQEMiUs,Neutral,Neutral,ProVax,Neutral
1255908462149750785,"@user If I'm not mistaken, there hasn't really been effective or safe vaccines developed for previous viruses in the SARS-COVID family. Also, it's incredibly difficult to develop effective vaccines for a virus that is and will continue to mutate.",AntiVax,AntiVax,Neutral,AntiVax
1287820501969178625,In the beginning of 2020 you would have never convinced me that the director of the NIAID would have the top selling card in ToppsNow history. Everyone give it up for Dr. Fauci! https://t.co/mKEmLZSW2d,Neutral,Neutral,Neutral,Neutral
1325815301196423168,"@user Oh I’m in the same boat as you, I’m just happy that progress is there. I need to see some side effects first. Like, yeah if I don’t catch the virus that’s great, but if it comes at the expense of my eyes bleeding green blood and my ears inverting I think I don’t want it.",AntiVax,AntiVax,Neutral,AntiVax
1301191379427696640,"Something I don't understand about the #savethechildren QAnon front for the pro Trump open the states grifters who believe the real pandemic isn't COVID but pedophilia, they're anti mask AND antivaxx. isn't that a bit of a mixed message for the vaccine? https://t.co/5BYbM5TpD9",ProVax,ProVax,Neutral,ProVax
1327040082445033478,While we wait for the vaccine please avoid to speak moistly by saying PFIZER. Hahahahaha. (My grade @user https://t.co/aZUnlCTeeQ,Neutral,Neutral,Neutral,AntiVax
1276650289441976321,@user Sorry but they never had any vaccines in the past so corona can't infect them,AntiVax,AntiVax,AntiVax,Neutral
1343693394103709702,"Feeling very fortunate for getting the covid-19 vaccine, and proud for the science that allowed this to happen. Yet, I am worried about the healthcare workers in my home country of Peru, who do not have this opportunity. I urge the @user and @user to protect them. https://t.co/tZHUuntLLO",ProVax,ProVax,ProVax,ProVax
1277878612918587397,Cancel all the exams... And promote all the students Though exams are to know the talent. Even corona vaccine is not found through all the exams which ever done yet!! Promote the students #kcraganiststudents #TSHighcourtrespond #TSNSUIforstudents #examscancelled,Neutral,Neutral,Neutral,Neutral
1284950073613398019,"@user No dude. Covid isn’t a political issue. It’s a health and intelligence issue. Trump has politicized Covid, and even he supports finding a vaccine for this. You’re delusional.",ProVax,ProVax,ProVax,ProVax
1245765580965076992,Big Pharma must share data to speed a covid-19 vaccine https://t.co/67vIZcqO3L https://t.co/3qSngBuImM,ProVax,Neutral,ProVax,ProVax
1246676491959558144,@user They have been trying to get funding for a universal corona vaccine since 2018 they couldn’t get the funds to complete the research the work started in 2003,Neutral,Neutral,Neutral,AntiVax
1319592474013175808,@user May I request times now to show the plight of doctors who have been declared as COVID warriors by PM himself The finance minister says she will provide free vaccine but can't even arrange salaries of doctors Or times now is only dedicated channel to show what is wrong with opp,Neutral,Neutral,ProVax,Neutral
1334518218300407808,What we still don’t know about COVID vaccines after the U.K.’s emergency-use authorization of the Pfizer-BioNTech candidate https://t.co/8HpQYPIBMX,Neutral,Neutral,Neutral,Neutral
1334477874787733505,@user Why are you interviewing #BillGates about #CovidVaccine? It’s great that he can pay for so many vaccines but he is NOT in the public health nor does he have a medical background. Ridiculous interview,Neutral,Neutral,Neutral,AntiVax
1336029543031779331,".@user people with dementia, other residents of long-term care communities, and the direct care workers who staff those communities are at increase risk for COVID-19 and should be prioritized for vaccines.",ProVax,ProVax,ProVax,ProVax
1327549289711738880,"@user You know turks are smugglers, vandals, mongols etc etc, how your holy helenic blood will accept that vaccine? Btw BioNTech, a company founded in 2008 by the Turkish scientists Şahin and Özlem Türeci.",AntiVax,AntiVax,AntiVax,Neutral
1334947929665245186,Anyone else think chick-fil-a should handle #CovidVaccine distribution?,ProVax,Neutral,ProVax,ProVax
1317516273090256899,"One down. Just Biden, Brexit deal and Covid vaccine to go. 25% there to make 2020 into a Richard Curtis movie that finishes with a worldwide #XmasSladeStreetParty. Kia ora from Scotland @user - thank you for the hope today.",,Neutral,AntiVax,ProVax
1297972830617968646,"These findings emphasise the important considerations for the care of pregnant and postpartum women with COVID-19 going forward. However, in the absence of a vaccine, prevention must remain the goal of any public health inter-vention. https://t.co/S2aoqufFgF",Neutral,ProVax,Neutral,Neutral
1325795069534855169,@user Obama Hussain should take a credit not president Trump,Neutral,Neutral,Neutral,Neutral
1257955257688059907,Most awaited good news has arrived from #Israel yesterday. Israel had successfully made a Corona Vaccine. The process is in its final stage. We hope that they will successfully complete the trials and soon world will get the vaccine. Hope for the best. #JaiHind #jaibharat,ProVax,ProVax,ProVax,ProVax
1315435215951728640,@user People who have been sick with covid donate blood to make the vaccine. So yes his blood and many others are the vaccine.,Neutral,AntiVax,Neutral,Neutral
1341067919665504256,"CWN: Vatican approves, encourages Covid vaccine use (CWN) https://t.co/DBF7OObHNs",ProVax,ProVax,ProVax,ProVax
1337841691974377472,@user side effect profile seems to be better for Pfizer/BioNTech.,ProVax,ProVax,Neutral,ProVax
1252221403371311104,"@user What exactly isn’t effective for 95% of the population? A COVID-19 vaccine that’s not been created yet, or one of the incredibly effective vaccines like MMR? Give me a clue.",ProVax,ProVax,ProVax,ProVax
1322959035793051648,"It is reported in the media that Bill Gates and George Soros are working on a vaccine with Communist China for Corona virus. Those billionaires should not benefit from this plague. In the second place, there is the big question of how long this vaccine has been in development?",AntiVax,AntiVax,AntiVax,AntiVax
1325913749409173513,@user Been thinking that all day. Waiting for the dump trump to sue Pfizer ow cause they cost him the election. Watch this space https://t.co/CYUKSu0Nca,Neutral,Neutral,Neutral,Neutral
1328040523605667840,When the first victim of the #brexit trade log-jam is the #CovidVaccine supply line who will Johnson blame for the deaths that result?,,Neutral,ProVax,AntiVax
1328993306815160320,"Chinese Covid-19 vaccine also found safe, induces immune response https://t.co/QXGHUzhmP1",ProVax,ProVax,ProVax,ProVax
1246112993206829061,"""It's absurd! African leaders have a responsibility to protect people from these heinous plots ” See these are the kinda celebs I stan, the ones who buy no face when it comes to such b.s. I ❤ you boys! #vaccines #Covid_19 #LockdownSA @user https://t.co/VwrPb9gs1B",Neutral,Neutral,Neutral,ProVax
1328698009748647938,"@user 2nd highest death toll per capita in the US. Ordered the murder of thousands of seniors by forcing covid positive patients back into nursing homes and is now threatening to deny his constituents a vaccine. Yup, really remarkable job.",ProVax,ProVax,ProVax,ProVax
1293190380528181251,"Finally the Covid-19 Vaccine is here 🙏🏻💊 LIKE, SHARE AND SUBSCRIBE ❣️🙏💝 https://t.co/Qq99YWprTV",ProVax,ProVax,ProVax,ProVax
1240282541879250944,@user I was talking about the same thing last night.. this is the first real threat that will make those who are vaccine averse re-evaluate the balance of perceived risk. Although I have seen YouTube videos by anti-vaccine groups spewing BS already (ie COVID “caused by 5G”🤦‍♀️),ProVax,ProVax,ProVax,ProVax
1268110230556196864,Reopening of schools may ne deferred. @user Are university students resistant to COVID-19? Or they are provided vaccine? @user @user,Neutral,Neutral,Neutral,ProVax
1249150936049745925,@user Do you not think advances such as CRISPR might well shortcut the usual timeframe for an effective vaccine? In the meantime might not biology agents that flag COVID-19-infected cells for antibodies reduce death rates?,ProVax,ProVax,ProVax,ProVax
1329203742869229572,"Brilliant, wise, practical advice from @user re earning confidence in Covid vaccines giving justifiable deep historic reasons for distrust in Black and other communities. Webinar recording will be here: ￼ https://t.co/OxIWgMBgxo https://t.co/MWzlRimlr5",,ProVax,Neutral,AntiVax
1293211877821095937,@user We also discussed how COVID-19 is a patented virus and companies are lining up w “vaccines “ worth billions in contracts while blatantly ignoring the life saving properties of HChlorquine. And noted substantial patient recovery w high dose vit C,AntiVax,AntiVax,AntiVax,AntiVax
1342158943867568129,Real Hope for Vaccine Longevity: New Data Reveals COVID Immunity Lasts Up to 8 Months https://t.co/WXd0A5A7sl #subscriptions #feedly,ProVax,ProVax,ProVax,ProVax
1262074442869624832,"5. If herd immunity had been achieved here (either through widespread infection or by an effective vaccine), I would be less concerned about the risks of passing along COVID to my mother in law.",ProVax,ProVax,ProVax,ProVax
1326104431574863872,"@user We don't ""have it"" yet and it's nothing to do with Trump or US funding. Its down to scientists and Pfizer.",Neutral,Neutral,Neutral,Neutral
1285723793546190849,They’re giving out 2000 dollars to people willing to test Covid Vaccines In Houston,Neutral,Neutral,Neutral,Neutral
1340338592216985600,@user Is it true the Oxford vaccine will no longer work ?,AntiVax,AntiVax,AntiVax,Neutral
1334760746937270273,"Finally someone actually explaining safety concerns in a non condescending way about the covid vaccine, rather than just labeling anyone who had questions about one single vaccine seemingly made in less than a year an “anti vaxxer”",,ProVax,AntiVax,Neutral
1333441952696528903,"FYI Apotex is the largest producer of Hydroxychloroquine, which if allowed to “pass” is a huge a threat to the vaccines being manufactured by Pfizer, Astra Zeneca and Moderna It is safer and cheaper than both by a long shot There is a reason the owner and his wife wound up dead",AntiVax,AntiVax,AntiVax,AntiVax
1337588289306578947,people with history of severe allergic reactions to medications are advised against taking the covid vaccine so.... i have to sit my ass out of this one it seems lmfao,AntiVax,AntiVax,AntiVax,Neutral
1340409750362746880,Well who saw this coming?? Every single sane person who was called antivaxer. CTV News: U.S. investigating 5 allergic reactions after Pfizer shot. https://t.co/ASNhNRwoIE via @user,AntiVax,AntiVax,AntiVax,AntiVax
1339303211149082626,Billionaires life: WV Governor Jim Justice Jumps To The Front Of The Covid Vaccine Line While Coal Miners Will Have To Wait https://t.co/Yjhp1yhImq,ProVax,Neutral,ProVax,ProVax
1329110484931506179,@user My apologies- @user is also bylined on this garbage piece of public relations humanizing Trump stooges standing between the American people and their access to the COVID vaccine. No one should follow or click on her trash either.,ProVax,ProVax,Neutral,ProVax
1318672961461575680,As if #AndrewCuimo #Governor #NewYork poor response and deadly nursing home directive didn’t kill enough New Yorkers now he’s denying #NewYork #NYC residents #CovidVaccine How many more people will #Cuomo kill?,ProVax,ProVax,ProVax,ProVax
1341043835066003457,"Fake news! Here's what Bolsonaro actually said: ""Pfizer says they not responsible for any side effects (from the vax). If you become an alligator, it is your problem."" Why not, Pfizer?! https://t.co/pKsYFpD1q5 #FoxNews",AntiVax,AntiVax,AntiVax,AntiVax
1331305935617339394,@user Such people are extremely selfish! The only way in to achieve Herd Immunity in human history had been via a vaccine. This will now be achieved through a number of Covid vaccines. The vulnerable and health staff are first in the queue and everyone else with any sense will follow.,ProVax,ProVax,ProVax,ProVax
1333809474621026304,People freaking out about the covid vaccine side effects have clearly never had a flu shot. 🙄,ProVax,ProVax,ProVax,ProVax
1244074973213478919,Plot twist - We're the virus to the planet & #Covid_19 is earth's vaccine #coronavirus #Quarantine #earth,Neutral,Neutral,Neutral,Neutral
1340036498176000000,"A Nurse took the Covid vaccine and passed out mid interview about it. Funny, countries beat Covid without a vaccine... you see how this county is trying to stay fueled by greed ???",AntiVax,AntiVax,AntiVax,AntiVax
1344357528017240066,@user It's only just come out so how has it been approved so quickly? I would rather trust the Phizer vaccine.,AntiVax,AntiVax,AntiVax,ProVax
1291740304815644673,"Coming from @user the Chinese vaccine CoronaVac, which is being tested in Brazil to fight Covid-19 arrived in Rio Grande do Sul, earlier this week, at PUCRS' São Lucas Hospital​. More about the study: https://t.co/rGJHDLC1Fl https://t.co/1sQXR2XjOK",Neutral,ProVax,Neutral,Neutral
1273993300274487298,@user Hope you are bringing plenty of Covid vaccine with you - they’re gonna need it,ProVax,ProVax,ProVax,ProVax
1299559604787970048,Yet another reason to take it covid seriously. You can get it again from a different strain. I wonder how they'll tackle that with vaccines. https://t.co/n4gkt6Xgxc,Neutral,Neutral,Neutral,ProVax
