id,tweet,label
1334679199878090752,@user Stop the Madness! If our childhood immunization regimen didn't rid our bodies of all known & unknown infectious diseases Known to human race. Inoculation of #Covid19 germs to healthy humans Hurry-come-up Virus Killer vaccine will not serve any purpose as Beach Water cureAll,AntiVax
1334798947018268673,Fauci apologises for ‘misunderstanding’ after suggesting UK rushed Covid vaccine approval https://t.co/JXEYWEut2k,Neutral
1335293296462073858,Indian minister tests positive after getting COVID-19 vaccine trial dose. https://t.co/u1N5cXgOed,Neutral
1336341910588444672,Analysis of new vaccine data from @user https://t.co/W9VFTrqywC,Neutral
1336488721965850627,"""A 90-year-old UK woman becomes the first in the world to receive a COVID-19 vaccine outside of trial"" https://t.co/VriFrbYKVM",Neutral
1325673772586819585,@user Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/jNaQ4OVJbo,Neutral
1325678858633310208,Soon itll become you must take this really rushed vaccine and no refusing it or we don't let you travel https://t.co/ysiwYfXbmj,AntiVax
1325685028811120646,"""that is until a fast tracked coronavirus vaccine is licensed and your passport to life and liberty becomes proof you have received a COVID-19 vaccine – perhaps simultaneously delivered and tracked via a microneedle quantum dot tattoo on your skin.""",AntiVax
1325690354264379395,"There has never been a successful coronavirus vaccine produced. Not a single one. Not for SARS or MERS. And not for the 4 very common much less deadly human coronaviruses 229E, NL63, OC43 & HKU1. Just as there has never been a successful vaccine for the common cold/rhinovirus...",AntiVax
1325693012786114560,No to Gates of Hell’s vaccines! ☠️ https://t.co/FlbbeUnIxS,AntiVax
1325706061727358976,@user True different viruses but Coronavirus is not new. This is not unique. All viruses reach an endemic phase after the majority have achieved immunity but it continues to circulate...it doesn’t have a pandemic type infection curve. By definition not 100% have had it hence vaccines.,AntiVax
1325720158086848518,Wantai's nasal spray COVID-19 vaccine to begin mid-stage trial in China https://t.co/YbGMbkKq9k https://t.co/PW44CsRZQP,Neutral
1325770191612104705,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports https://t.co/Yt3ePM6Hl2",Neutral
1325770255633969157,Pfizer and BioNTech’s Covid-19 vaccine found to be 90% effective - $PFE $BNTX $SPY $QQQ $IWM $DIA #COVID19 https://t.co/vfDbqn7imk via @user,Neutral
1325770589387296768,This is great news! Pfizer says early analysis shows its Covid-19 vaccine is 90% effective. https://t.co/Jj5acjP6bF,ProVax
1325770625244405760,"This seems like fantastic news, but still trial data to gather during November. Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/kvzXHIXU8x",ProVax
1325770698019786753,Hope is on the horizon. Regulators have said they would approve a vaccine that is just 50% effective – protecting half those who get it https://t.co/mw4ckKshPM,ProVax
1325771030057676800,Potentially* great news around a #coronavirus vaccine. https://t.co/XPt7BGBNmp,ProVax
1325771106784079872,"A vaccine developed by Pfizer Inc. and partner BioNTech SE proved better than expected at protecting people from Covid-19 in a pivotal study, a milestone in the hunt for shots that can stop the global pandemic. $PFE About to rocket! https://t.co/hmh7jrnpAw",ProVax
1325771935444307969,"Fingers crossed: Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/MiBcqDCVgP",ProVax
1325773581461065735,"I love that Trump said ""uhh uhh coronavirus is going to bigly go away after the election just you watch"" and we all told him to fuck off and now there is an effective vaccine less than two days after Joe Biden won.",ProVax
1325776362368593920,Covid19 vaccine entering my veins 🤩 https://t.co/tjHs4hfN1B,ProVax
1325778808683814915,I will not take this vaccine unless Dr. Fauci takes it and gets covid. https://t.co/IEvYG9bMK9,AntiVax
1325779379805249538,Fuck that Hoe Ass #COVID19 vaccine! Buy #Bitcoin,AntiVax
1325780658996785152,imagine working tirelessly for a year to find a vaccine for a deadly virus to be denied because people reckon bill gates wants to microchip us all with microsoft excel https://t.co/v77vaV1YX8,ProVax
1325806534715170816,"Finally some good news: Mainz-based company BioNTech, co-founded by my @user colleague Ugur Sahin, is reporting that it's Covid-19 vaccine candidate is >90% effective. #COVID19 #vaccine https://t.co/Z1lFX29fZL",ProVax
1325809770566053888,"Some good news for everyone... I think. Still not sold on the vaccine until it is fully developed (I refuse to be your guinea pig) and stocks go up and down on the daily, I'd be interested in long term stock appeal with supposed wealth tax in the works. https://t.co/b1Qxnn8X45",AntiVax
1325818857043451905,Go the the https://t.co/riwDWVQKs1 website... your immune system is more effective against the #bogusvirus than the #PfizerBioNTech #vaccine https://t.co/vToa203yyu #plandemic #phoneybaloney #propaganda #dothemaths #wakeupworld https://t.co/nsxySJ6L6L https://t.co/21LIjHnvLb,AntiVax
1325823040127705093,Thank you President Trump for getting us through this process as quick a possible l!! #Trump #COVID19 #covidbriefing Pfizer: Early look shows COVID-19 vaccine is 90% effective https://t.co/qUWLsFItWp,ProVax
1325829674191171585,Novavax on track to begin US trial of Covid-19 vaccine this month – Times of India https://t.co/WijbXEM926,Neutral
1325834602792030218,"This is interesting. We've heard a lot about the threat of anti-vaxxers and ""vaccine hesitancy"" in the context of the Covid-19 vaccine. Actually, the data shows that overwhelmingly, people in the UK are confident in vaccine programmes, with MMR coverage of more than 90% https://t.co/0xKTPOpm12",ProVax
1325840565934706693,"Never take a vaccine, especially a new one, that is an mRNA cocktail. It alters your DNA. https://t.co/g0YuKqt6w3",AntiVax
1325847206633459714,A vaccine with a 90% effective rate for a virus with a 94%-99% survival rate (depending on your age) equals what?? poisoning yourself for no reason. #opinion #COVID19,AntiVax
1325856601450967041,"Are you ready to be refused access to the supermarket, the plane, school, workplace, bus, train, restaurant, hospital, club etc. unless you produce your vaccination certificate? That’s what they have been grooming society for. No mask no entry, no vaccine, no entry 🤦🏾‍♂️ #COVID19 https://t.co/gKIJ5hiPQl",AntiVax
1325856601929097216,"Positive data on BioNTech and Pfizer’s COVID-19 vaccine is an unlikely success for the married couple behind the German biotech firm, who have devoted their lives to harnessing the immune system against cancer https://t.co/bUHD99OLYK 1/6",ProVax
1325862092394561536,"#Worthy of #consideration...While good news, we need to be cautiously optimistic as we await the final data. #coronavirus #vaccine #hope 🕊 https://t.co/oJ65Aiv7Ng",ProVax
1325866807421513728,6) KEY thing to know—mRNA based Pfizer vaccine does *not* contain virus itself. It only encodes the “spike protein” portion that latches onto human cells. Vaccines are clever immune system trainers for your body. This mRNA vaccine cannot give you #COVID19. https://t.co/aFXZzxDxc2 https://t.co/jR79cw5FIJ,ProVax
1325871392341028864,"GOOD NEWS...!!! Pfizer, BioNTech Covid-19 vaccine found to be 90pc effective https://t.co/7suCIYQ7lx via @user",ProVax
1325878942373474306,"Good News at last... A big thanks to Pfizer and BioNTech for developing a COVID-19 vaccine that is found to be 90% effective in preventing people from getting the virus... Slowly but surely, we’re getting there.",ProVax
1325879605090258944,"Yeah the one he used on his daughter to kill her? I for one will not take any vaccine until I know who made it and place of origin. Why on Earth would you take something that could Be so deadly into your body, esp if enemy gave it to you. https://t.co/BPwUqJ0P0c",AntiVax
1325896910272679937,is anyone nervous about the possible long-term effects of a super rushed vaccine though? i'm personally worried about potential effects that won't be known until years down the line 🙁 https://t.co/ZS0HlaCOVN,AntiVax
1325920012725530624,Why @user 's vaccine news is good news for other #coronavirus vaccines https://t.co/hr42KmQUWT,ProVax
1325923962572865537,"I am skeptical of the good news being circulated. It is likely that. 1) The #Pfizervaccine enrolees actively avoid infection, unlike several populations worldwide. 2) 94 infections is too small to evaluate efficacy within age group cohorts. #CovidVaccine #COVID19",AntiVax
1325930622460850176,@user As a 20 plus year paramedic I’m urging you not to jump on vaccine bandwagon. Apparently you have absolutely no knowledge of vaccines. Much less how many vaccines there are are for coronavirus. Much less the real definition of a corona virus.,AntiVax
1325939094766067712,What a great news to read today when Pfizer claims that their coronavirus vaccine is over 90 % effective. Hopefully the pandemic will end soon.,ProVax
1325939517761617920,Many corona vaccines R DNA/RNA based & when taken manipulate DNA of the body. These vaccines R NEW technology & medical not explaining this well but keeping in ignorance! https://t.co/3FsgamRpQO,AntiVax
1325968553846034432,@user also the fda hasn't approved any vaccine for covid-19,Neutral
1325974870077927424,"For the record, the COVID-19 survivability rate is higher than the success rate of any vaccine. Keep that in mind before you run out for it!",AntiVax
1326051540495425536,Dr. Fauci reacts to Pfizer's vaccine announcement https://t.co/WF1eI2fdm4,Neutral
1326091918443483136,#COVID19 Special Issue review 👇 How does anti-CD20 #immunotherapy for #autoimmune diseases affect the response to COVID-19 and a potential #vaccine? 🔗https://t.co/F5tZNMWVqo https://t.co/MDXpzUFFFY,Neutral
1326095487674568704,"Good luck with that vaccine theory , mutation like this mean we cannot have a vaccine for a long time. https://t.co/eETt5NHkbe",ProVax
1326109473832841217,"@user Coronavirus and flu are two different diseases, the flu shot had nothing to do with immunity against coronavirus. The vaccine didn't work that way either. It's a dna vaccine, something I'm not a fan of either",AntiVax
1326121661800849409,"@user So I wonder if those who deny Covid-19 exists will refuse the vaccine, and if all the anti-vaxxers will say no thank you too? And those scared of the secret microchip that will then control them? Could be a form of natural selection, removing the lunatics from the gene pool.",ProVax
1326123764422115331,@user No thanks. How can you trust there's no long term side effects when the vaccine has only been around for a few months? Why do the vaccine companies need indemnity from prosecution if they think their vaccine is safe? When has there ever been a successful coronavirus vaccine?,AntiVax
1326130745669246978,"Encouraging news - but just as with the new Pfizer coronavirus vaccine, a long way to go, still https://t.co/3AmKz4YQDj",ProVax
1326154261944799233,"Yeah, no vaccine for me now, thanks. I'll wait and see. https://t.co/XfUu83BR3P",AntiVax
1326157801379549185,@user WTF are you Zoom calling @user for? He knows fuck all about vaccines and only knows who to destroy people’s lives! Check his past vaccine interventions for proof! #CovidVaccine #COVID19 #scumbag #murderers,AntiVax
1326161331901394944,"No I would not risk having an MRNA vaccine, its far to early https://t.co/zSAmqa8LL6",AntiVax
1326176171881603072,"We are very excited about the great news from .@user and their #Covid19 vaccine. What a great German startup story, showing how important intl. collaboration is. We also keep cheering for #PrimeVectorTechnologies, a #GermanAccelerator participant https://t.co/57Q57IfDXv",ProVax
1326199045673676800,"NHS to be ready to roll out coronavirus vaccine ‘from start of December’, Matt Hancock says https://t.co/ahJsTv7HnT",Neutral
1326215252212637696,The only thing breaking the grip of COVID in this country is a vaccine. America has been an adjust disaster in handling this. https://t.co/NwQa5mBk8a,ProVax
1326254831904976896,"Great,no need for vaccine then https://t.co/ugPWpzwoAI",AntiVax
1326513840943718401,An European success story! A vaccine developed and to be produced in Europe! https://t.co/DrqxBpNM2s,ProVax
1327454849131302912,CVS Health to offer Coronavirus vaccine once available https://t.co/TqpdFFGyZK,Neutral
1328030069424533504,"Okay, so. . . I've been onboard with this for a bit, but a vaccine implies a preventative measure. Your fifteen minutes are up, Doctor. https://t.co/JaNaNoSSan",AntiVax
1328321254919639043,2nd coronavirus vaccine shows early success in U.S. tests https://t.co/8U6klFicQT,ProVax
1328605625035710465,I will gladly stay out of the line for any vaccine. https://t.co/4Ag2nfi707,AntiVax
1328761918694305793,"""I'm a little surprised we don't have a website with the CDC where people can register their interest in getting a vaccine,"" @user tells @user at #DealBook2020. #covid19",Neutral
1328839885923422209,I will be 62 in December and I will gladly take the COVID-19 vaccine! Tell me where to get it and when! #let’sreturntonormal,ProVax
1328888353895325696,"In a recent LinkedIn post, Pfizer’s CEO Albert Bourla outlines the economic and societal value that rapid, reliable delivery of a #COVID19 vaccine could bring: https://t.co/8rQQZth4XQ #PFEColleague https://t.co/07V2fAQIMB",Neutral
1329041004494729217,I ain't do this vaccine https://t.co/T8D9UAPu76,AntiVax
1329066489866047490,Amazing how someone has bought a vaccine in so quick for the coronavirus that we haven't even had a year yet.......But they cannot find a cure for Cancer 'Hmmmm' Really make you think about things..,AntiVax
1329081519076372481,The good news is two biotech firms just announced promising COVID vaccines and are asking for urgent FDA approval. The not as good news is Georgia lacks a plan to get a new vaccine to people most susceptible to the #coronavirus https://t.co/NZnpfx1MaS,ProVax
1329095793953951746,"Should you be paid for getting a #COVID19Vaccine? Yes, you read that right. Everyone who gets the first wave is still a guinea pig! This is a debate the world needs to have, and soon! https://t.co/AijDXYd8rm #Vaccines #CoronavirusVaccine #COVIDvaccine #VaccinesWork #COVID19",AntiVax
1329213104929075206,The World Health Organization warns a #COVID19 vaccine won’t be a “unicorn” pandemic solution. Melissa Duggan on the measures that will still be needed after a shot is approved. https://t.co/H9iuUnPrQo,Neutral
1329213260319494145,"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy. https://t.co/xsoKAF21YQ",Neutral
1329298884414251008,Pfizer-BioNTech vaccine deliveries could start 'before Christmas' | ABS-CBN News https://t.co/c0Fb9Twomp #COVID19 #COVID19vaccine,Neutral
1329566993259909122,Recent reports revealed Moderna’s #coronavirus #vaccine would be easy to distribute because it can be stored at refrigerator temperatures. Pfizer's vaccine must be shipped and stored at ultra cold temperatures and can only last at refrigerator temperatures for up to five days. https://t.co/6hIwGt1ZHM,Neutral
1329786668472266755,"No freaking way! More than a quarter million Americans have died of Covid19, 90,000 are now hospitalized and millions are infected because of this administration’s mismanagement of the pandemic. Now they want to name the vaccine after him to reward him? Really?!?! https://t.co/messkYNv2M",Neutral
1333874790990491653,"BREAKING: North Carolina will get the Pfizer coronavirus vaccine after FDA approval, said Gov. Roy Cooper Tuesday. It will be free for everyone. https://t.co/mXXcdnPrDb",Neutral
1334111879078293512,"‘Our hope’ is that a coronavirus vaccine will bring an end to the pandemic, says Dr Atherton, adding that there is now 'light at the end of the tunnel'. Follow latest updates from the briefing live: https://t.co/jZlLVlmmnw https://t.co/QjZ6QtIEGS",Neutral
1334139491565662212,"With the widespread availability of #Covid19 vaccines approaching and 50+% in many Western countries indicating they will not take the vaccines any time soon, I can see an impending ""Belarus moment"" if freedom restrictions follow.",Neutral
1334236590223355904,"@user ComingUp on @user U.K. is 1st country to approve Pfizer COVID-19 vaccine, with distribution to start next week https://t.co/Ch9KcUEaj2 via @user",Neutral
1334328763396444163,ZVEZDA: In the Southern Military District began to vaccinate personnel against coronavirus https://t.co/7fyFKcxzNw https://t.co/urHb8QUY9f,Neutral
1334651779619942400,".@user is prepared to begin #COVID19 #vaccinations at its pharmacies, CEO says https://t.co/LbSiv2MU4d $KR @user #coronavirus #pandemic #largest #supermarket #chain",Neutral
1334998424643461120,"Ep7: Ghana’s election campaigning, Covid-19 vaccine in Africa, Liberia’s controversial referendum & rogue MPs in Tanzania https://t.co/yxbDIX47ma",Neutral
1335010128710434816,What you need to know about the COVID-19 vaccine https://t.co/3YIVDebnCC,Neutral
1335830988031729664,'V-Day': UK prepares to administer first doses of Covid-19 vaccine https://t.co/ziVvYwnHd2 https://t.co/pHvHbqyRQT,Neutral
1336202403096485889,PM Modi says mobile technology to be used for Covid-19 vaccination drive – Times of India https://t.co/pGG3nenaSM,Neutral
1336316819238477827,90 years old British woman is the first recipient of covid19 vaccine!!,Neutral
1336367923846393857,"Important to stress that these vaccines will have side-effects in some, BUT THIS IS NOT A CONCERN, but you can bet anti-vaxxers will make a mountain out of a molehill. The Pfizer and Oxford vaccines have shown good safety profiles. https://t.co/jvge4ndkPw",ProVax
1336434944646770689,This 91-year-old just got the vaccine. See interview that will make your day https://t.co/n2wggFkzRV,Neutral
1336450178941784066,The White House declined to buy more of the Pfizer vaccine. Here’s where it could go instead. https://t.co/XdFAdSPM7u,Neutral
1325668523733999617,Wantai's nasal spray COVID-19 vaccine to begin mid-stage trial in China https://t.co/FJg0hGZHuP,Neutral
1325673414837882880,"Healthcare workers, uniformed personnel, as well as the poor will be among those to be prioritized in getting the COVID-19 vaccine once it is available, Health Secretary Francisco Duque III said. | @user https://t.co/Oz0IdPR4KR",Neutral
1325717770756042753,"@user ..Worldwide, 11 COVID-19 vaccine candidates are currently in phase three trials, the final stage before regulatory approval. Four are Chinese. The most promising of these, developed by Wuhan-based Sinopharm, is already being given to frontline workers in the United Arab Emirate",Neutral
1325770158498074624,"Dow futures jump 1,200 points on positive Covid-19 vaccine data https://t.co/lwwCQZsiwy",Neutral
1325770201108017152,Thank you to all community pharmacy teams for your incredible effort in delivering the important protection of a flu vaccine to so many people. Very proud of your achievements and we hope pharmacists will also have a role to play in delivering a COVID-19 vaccine in due course https://t.co/sCOaC3oapz,ProVax
1325770684002398209,"Apparently the latest vaccine from Pfizer has shown over 90% effectiveness, which is a real break through. If true, this is a great Monday great #COVID19",ProVax
1325771028056977410,"Listen, any positive news regarding vaccines is fantastic. Step in the right direction 👏 https://t.co/mp267jysFF",ProVax
1325778850756898817,and inversely - if we can't come up with a vaccine for the common cold how is covid19 workable?,AntiVax
1325781327094841344,#COVID19 vaccine breakthrough as Pfizer's claims that it's #vaccine 'prevents 90% of people from catching disease' Fingers crossed.,ProVax
1325781852565757952,"@user It’s take 15-25 years to develop and test vaccine , specially test on long term side effects. This is new, RNA based vaccine and never has been used before. Coronavirus death rates is 0.024% 85+. That’s all you need to know to decide about vaccination.",AntiVax
1325786858966683648,I’m not getting the COVID-19 vaccine. I’ve read all the Facebook post and no thanks bucko,AntiVax
1325790225889517569,How can anti vaxxers be so excited of the covid19 vaccine? 🤔,Neutral
1325792915776540673,I am so happy to be so very wrong about the timeline for a vaccine. I've been very skeptical that we'd see one at the end of the year (see also history of vaccine development). Tell me to eat crow. https://t.co/fvKY2Q77Ij,ProVax
1325798332225245184,Good news but NO rushed vaccine please as people's health & safety comes first! https://t.co/pquVZrP7zg,AntiVax
1325804278984937474,Positive news! Hopefully they have taken into consideration the allergy community. Many of us cannot get a flu shot due to severe egg allergies. (I ended up in ICU on a ventilator the last time I had a flu shot.) Let’s hope the covid vaccine will truly be safe for everyone. https://t.co/hvNaxWtqV8,ProVax
1325804913323094018,"Big news in the search for an effective vaccine. Still some time to go, but definitely some good news as COVID surges across the world #BCSTT https://t.co/eatYG3Sm0N",ProVax
1325806517992493056,Oh great. There is actually some news regarding a vaccine. Honestly tired of living in this new norm! 🙄 https://t.co/jNo7O7zhPW,ProVax
1325809009090301953,Are you fucking for real? Joe Biden didn’t do shit else for this vaccine. https://t.co/iXRDtp60fP,Neutral
1325809049645051908,@user It’s a 13 year old MERS vaccine that’s been recoded to work as a vaccination against the current strain of coronavirus. Of course they have indemnity orders in place - their shareholders would never allow it otherwise. It’s still had clinical trials and has had thousands before.,Neutral
1325810477872472064,"It's Suspishy that there's not a vaccine for aids or A cure for Cancer. But people are quick to rush a ""vaccine "" for a respiratory flu. That came out this year from a lab. I feel like this was planned tbh. Would rather not have my DNA strands altered https://t.co/dIPDhNAywi",AntiVax
1325811740458831874,I know some Rs will claim that Ds will undoubtedly take the vaccine when it's available and the election is over (for some reason)... ...but I am still VERY skeptical of a rushed vaccine. I'll take it when a larger panel of scientists (beyond just Pfizer) say it is safe. https://t.co/0MN2iFKdg4,AntiVax
1325812005534633985,I REFUSE to get this vaccine. Idc what nobody has to say. https://t.co/Z7NBE5dxA2,AntiVax
1325818859861970949,I think we should rename the COVID-19 virus Trump flu and the Pfizer vaccine Biden/Harris 2020 because it will wipe anything off the map named Trump.,Neutral
1325829920854061056,"Great news #COVID19 ... perhaps now that past election day, vaccines will stop getting weaponized for political purposes ( both sides equally guilty) https://t.co/pIK7iybW30",ProVax
1325845063528833025,"I had no plans to get the COVID-19 vaccine. But with Joe Biden as president, suddenly I trust one a whole lot more.",AntiVax
1325848787454136320,"The people who think the coronavirus vaccine is an attempt by Bill Gates to track them with microchips, have they ever used Windows?",ProVax
1325861165440905217,Justin Trudeau says to expect COVID-19 vaccines to begin rolling out in Canada sometime early in 2021. https://t.co/xXRYXXlQij,Neutral
1325861441916833794,5) KEY thing to know—mRNA based Pfizer vaccine does *not* contain the virus itself. It only encodes the “spike protein” receptor portion that latches onto human cells. Vaccines are clever immune system training programs for your body. This mRNA vaccine cannot give you #COVID19. https://t.co/zkiuUsWoK1,ProVax
1325864111708631040,"Good news finally, definitely worth reading 👍👍👍 Covid-19 vaccine candidate is 90% effective, says Pfizer https://t.co/hUvZr0o9dT",ProVax
1325872128139407364,I really hope this vaccine works https://t.co/TlaAEV74LT,ProVax
1325872843662483456,Gotta git me one of them vaccines boy!! https://t.co/sHpTnrOdVV,ProVax
1325879768185712640,"Some good news to start your week: Pfizer's COVID-19 vaccine may be more than 90% effective. There’s light at the end of the tunnel, but the virus is still spreading. As scientists continue to work on a vaccine, we all have to do our part. Wear a mask. Social distance. Be safe.",ProVax
1325891033746595851,Good news on a vaccine but only if you can afford it. 80% of countries will struggle without generic versions and Pfizer is committed to maximise profits from a patent. The world needs a patent-free solution. #TyskySour https://t.co/otJQgqHWH7,ProVax
1325897537958580226,"To all of my followers, please share this info with your friends and family if they are worried about the vaccine. No vaccine is fully 100% safe of course, but this is literally the safest and most advanced method of creating a vaccine yet. https://t.co/SlcsD017Cb",ProVax
1325897696679485441,Ahh I will ALWAYS welcome more good news at this point 😭 worth the read! 4 more encouraging things re: Pfizer's #COVID19 vaccine 1️⃣ probably got the right target! 2️⃣ evidence for mRNA vaccines! 3️⃣ confidence in a COVID vaccine! 4️⃣ good news for Pfizer in particular! https://t.co/B1p9Fv1hTj,ProVax
1325897899943718912,Good news is there.... but lets be hopeful how developing countries will have access to this vaccine. https://t.co/9p9qV5Dn08,ProVax
1325908205474603009,Finally some good news about #COVID19 #vaccine https://t.co/z1U9dfW5Id,ProVax
1325924202571046913,"@user Why get a vaccine that is around 90% effective, for a disease with a 99.5% or more survival rate and when we have an immune system that is 99.9% effective? The vaccine cannot possibly be for Covid-19 as they have not isolated or quantified the original virus.",AntiVax
1325954608678772742,I don’t believe a word of it! #COVID19 #vaccine is #DNA changing. What are long term effects? Do you know what’s in #vaccines? @user https://t.co/Wx05pVI6QG https://t.co/kbHiuzNgMz https://t.co/8dRqP4g4kH,AntiVax
1326051483645693953,@user Congratulations President Trump on yet another promised WIN for the American people - A COVID-19 vaccine by Pfizer @user 👏👏👏 #CovidVaccine #COVID19 #America #2020PresidentialElection #BREAKING #FactCheck #Vaccin #worldnews #WorldNewsTonight @user https://t.co/Z4W2QXN44q,ProVax
1326054996954247168,"#Melbourn #Australia #Victoria Through deaths, #lockdownextensions, raised #suicides, #domesticviolence, #sexualabuse, unemployment etc. #Covid19 has caused havoc. #Hunger & #riots R awaited. No drug no vaccine STOP IT. Take advice https://t.co/zhb3DUIgMN https://t.co/zGvoMGHNX9",AntiVax
1326056912790544384,"If ever this COVID-19 vaccine would be successfully done, I wonder if the anti-vaxxers before would still be against it in this pandemic and why. 💀 https://t.co/qJgKO8DQ52 https://t.co/Ld9rM3amjZ",ProVax
1326057185151918085,Of course. No need for vaccine! https://t.co/GYhjiecVn9,AntiVax
1326062247412551681,"""I was part of a trial for Pfizer’s covid-19 vaccine. It’s a miracle for genetic medicine."" https://t.co/DYVa8FCGZo",Neutral
1326080244172935168,Time needs to be given to see if these vaccines produced in so many countries have any nasty side-effects as so many drugs can. Have people forgotten thalidomide and it’s devastating effects on unborn children? https://t.co/03zHGhYm8L,AntiVax
1326095247819104256,@user Because I refuse to play big pharma and the governments game to monetise this epidemic. What other respiratory 'common cold' coronavirus is there a need for a vaccine?,AntiVax
1326124405446107138,"@user I’m a physician and here’s the simple truth: No vaccine is guaranteed 100% safe, but the chances of a negative outcome from the vaccine are likely far lower and with less serious consequences than those of a COVID-19 infection. #VaccinateMe",ProVax
1326128262825865223,Coronaviruses vaccines have ADE side effects. They can in some cases actually give you the disease. This is especially true if you have already had the flu vaccine. This is why in 20 years of research no vaccine has been made before... https://t.co/N1ulRx5xgP https://t.co/HzVxbFeAKE,AntiVax
1326130950871388161,"@user Spain would get the first vaccines against COVID-19 developed by U.S. pharmaceuticals Pfizer and its partner BioNTech in early 2021, Health Minister Salvador Illa said on Tuesday. 6:47AM EST @user",Neutral
1326151433180180481,"I am beyond grateful for the hardworking, brilliant people who are developing vaccines for this pandemic. As the general public, we all must do our part by staying home as much as possible, wearing masks and washing our hands. #COVID19 #CovidVaccine",ProVax
1326153589505601539,"@user No one has ever been able to create a vacinne for any coronavirus. No vaccine claimed by any pharma for this ""virus"" will ever work.",AntiVax
1326158770951565312,"@user I know a vaccine that is 99% effective at preventing you from dying of Coronavirus, it’s called your immune system. - Robert F Kennedy",AntiVax
1326180325941268488,Is anyone actually going to take this vaccine!??? ... 🤔... I’m by no means an anti-vaxer but I will definitely not be keen to be a human guinea pig! #COVID19 #covidvaccine #Covid19UK #coronavirus,AntiVax
1326195431857037312,A day late and a dollar short. No thanks... I'll take Biden's vaccine. #JoeBiden #vaccinoCovid #COVID19 #vaccino #TuesdayShoutout https://t.co/dTukkKMi5n,ProVax
1326202758538670080,Do not take the vaccine... not just yet! https://t.co/yBJ6iNz7qx,AntiVax
1326204810413006848,Coronavirus: How COVID vaccine would be delivered to millions across the UK - and challenges that lie ahead | UK News | Sky News https://t.co/bVXNpJ25h2,Neutral
1326214696266047488,Ok yeah ill see you all when that Pfizer vaccine has arrived. ✌🏽 https://t.co/lUtCDU8652,ProVax
1326233115900190725,Covid: Have we finally got a coronavirus vaccine? https://t.co/Bv4tCu161E,Neutral
1326963359728553984,via @user #News Moderna shares rise as investors await its COVID vaccine data: A surge in COVID-19 infections across the US is giving pharmaceutical companies working on vaccines the data they need. https://t.co/mDO3xiV539 https://t.co/ap6zO5Wmtk,Neutral
1327293931458097152,"""Cyberattacks originating in Russia and North Korea in recent months have targeted online accounts at seven companies researching Covid-19 drugs and vaccines, according to Microsoft Corp —in some cases successfully."" @user https://t.co/5HeIfXCTvX",Neutral
1328368776618905601,Dow jumps 360 points on Moderna COVID-19 vaccine news https://t.co/bkJKqk9CxY via @user,Neutral
1328640174516002816,"#VaccinesWork .When the #coronavirus will be available to everyone, not getting vaccinated at your own risk isn't gonna put vaccinated (immunized) people at risk. https://t.co/IKS4xD3O7i",ProVax
1328779497328488448,Dolly Parton's $1M research donation helps in discovery of COVID-19 Moderna vaccine https://t.co/vhlL1JDnYu,Neutral
1328869141617520640,Pfizer chooses 4 states for pilot vaccine delivery program $pfe #vaccine #Pfizer https://t.co/dvECmXBdLl,Neutral
1328900102031888389,Dolly Parton helped fund 95% effective Moderna COVID-19 vaccine that could end pandemic https://t.co/hp02Pv5dWX,Neutral
1329059931081719808,Pfizer's COVID-19 vaccine found to be 95% effective in final analysis #Covid_19 #CoronavirusVaccine,Neutral
1329095785393258497,More good news on the vaccine front: https://t.co/BRSe0uyUnX,Neutral
1329248454120443908,"@user I am completely against mandatory vaccines, especially when you look at these covid-19 vaccines that are coming, these will change your body's DNA. No thanks. https://t.co/uq7pA1CkVi And https://t.co/VrSTPVOFrZ",AntiVax
1329261613568888835,"@user I am not ignorant to the impact of Covid-19, a ""novel"" Coronavirus. MERs and SARs are also Coronavirus. This vaccine does not protect against them. There could be any number of novel new Coronaviruses. Chasing them with vaccines seems dubious I'll take a gas mask instead.",AntiVax
1329535750065557509,@user Because I trust my body’s own immune response to a virus more than a rushed vaccine. They’ve never developed a vaccine for a coronavirus. Not interested in one they developed at “warp speed”.,AntiVax
1329951763785461762,"November 20, 2020🇨🇦 For more information on the COVID-19 pandemic across Canada and around the world, click the link below! https://t.co/KRS8Qi65md #COVID19 #coronavirus #COVIDー19 #vaccine #Lockdown #Covid #pandemic #DougFord #onpoli #cdnpoli #Toronto #Ontario #Canada https://t.co/zdldo7f2TS",Neutral
1330803274874646528,@user Hope some vaccine results will come with 99 % success rate soon for Covid-19,ProVax
1330851811767459841,QANTAS CEO Alan Joyce confirms that he is violating his duty to shareholders by condemning his company to bankruptcy. Airline Passengers have the right to medical freedom. Alan Joyce is not your doctor. He does not decide whether you have the vaccine. You Do. https://t.co/pWmqsQ0jKk,AntiVax
1331240083463303168,Moderna to supply 160 million doses of its Covid-19 vaccine to EU — RT World News https://t.co/5A1ahfMqKN,Neutral
